Id,Category
99438,9
99556,0
56664,7
30086,6
4839,1
86611,8
18814,3
67655,5
40160,2
99733,9
41456,5
41311,5
39495,0
29424,3
44727,6
18505,0
29462,3
78190,6
18970,5
67859,6
40719,3
56495,5
40535,3
4805,1
40970,4
49256,0
41706,6
78821,8
10299,7
9868,3
29308,2
40496,3
43796,6
67916,6
78806,8
39944,1
40095,2
4973,2
18897,4
67050,3
77885,5
40504,3
40552,3
30512,8
67913,6
68176,7
103353,0
4744,1
12467,1
7464,9
67878,6
56767,8
90197,9
56467,4
77645,4
30346,7
18507,0
78013,5
29618,4
78116,6
49499,2
44712,5
18569,1
77862,5
78503,7
29689,4
67653,5
30541,8
78409,7
29333,2
10416,9
67505,5
9794,3
50010,8
5733,7
85723,6
56789,9
10333,8
12589,2
42063,8
5444,5
76951,2
77986,5
7449,9
99659,9
10399,8
92548,6
30588,8
43739,4
67731,6
78602,8
76657,1
4780,1
67512,5
9528,0
78145,6
41717,6
40321,2
10255,7
29023,1
4595,0
56149,1
49536,2
18983,6
49523,2
49402,1
78667,8
90026,7
39770,1
29133,1
29171,1
29269,2
68046,7
41553,6
40737,3
76891,2
78275,7
39363,0
10182,7
10176,6
92491,4
30393,7
99240,6
12375,0
29166,1
43527,0
67210,3
99630,0
76446,1
41330,5
43713,4
86480,0
30083,6
89961,6
39451,0
50069,9
30467,7
53275,8
49662,4
77908,5
77416,4
42458,9
92554,6
7443,9
12282,0
99422,8
7421,9
78297,7
13470,2
5190,3
43670,3
67191,3
4802,1
43556,1
7315,9
9779,2
30497,8
56543,5
39417,0
41644,6
71346,8
50025,8
78476,7
76579,1
5782,7
12571,2
40708,3
67798,6
40307,2
5609,6
90167,9
78379,7
12536,2
39588,0
29735,4
7468,9
6772,0
77054,3
42474,9
40987,4
68655,9
40230,2
92625,9
78604,8
18918,5
7124,6
7067,4
56638,7
29628,4
43908,8
78367,7
99341,8
78053,6
12329,0
41083,4
49550,3
89866,5
89449,0
78093,6
77089,3
66653,0
41575,6
5718,7
76254,0
67882,6
28883,0
30203,7
19008,6
66962,2
76321,0
78916,8
18582,1
49488,2
40429,3
7486,9
68072,7
41246,5
7492,9
68542,9
41977,7
30041,6
49281,0
77969,5
29449,3
53273,8
29611,4
4893,2
30726,9
67203,3
66622,0
7191,7
29272,2
99639,0
12372,0
29574,3
86634,9
7247,8
49346,1
56168,1
30058,6
89807,4
9713,2
67528,5
50854,4
67103,3
77886,5
49424,1
40603,3
50006,8
29354,2
78917,8
78711,8
78596,8
30269,7
12394,0
77407,4
40586,3
77302,3
43801,6
29342,2
30810,9
41443,5
39867,1
90030,7
66849,1
42081,8
22803,3
4787,1
50032,8
40980,4
79085,9
7489,9
4783,1
78496,7
39584,0
90035,7
68530,9
41637,6
30760,9
50002,8
103824,4
18596,1
5937,8
43921,8
18792,3
78935,8
39841,1
5018,2
18503,0
41141,5
42321,9
49437,2
89404,0
49740,5
67170,3
4651,0
77899,5
18541,0
71263,4
40623,3
76458,1
30153,6
56242,2
10480,9
43757,5
99336,8
103813,4
68306,8
68051,7
7214,7
70526,1
40189,2
10087,6
44755,8
71213,1
56138,1
99623,0
5189,3
39434,0
66966,2
43666,3
30219,7
40886,4
29186,1
44628,2
30658,9
67070,3
29374,2
7481,9
41721,6
78697,8
5395,4
18837,3
99489,9
28804,0
92402,0
67549,5
39842,1
44664,3
39620,1
77275,3
103771,4
67791,6
78563,7
42194,8
66554,0
7305,9
77433,4
89390,0
92557,7
40389,3
77709,5
5248,3
6882,1
10448,9
43601,2
29758,4
22908,8
67925,6
76936,2
49559,3
67909,6
56849,9
30805,9
78212,7
9723,2
39683,1
29891,5
7386,9
12497,1
50089,9
76957,2
18805,3
29795,4
29155,1
5369,4
6905,1
103770,4
18672,2
13595,7
66645,0
50911,7
50090,9
77224,3
43857,7
67966,7
103378,0
29309,2
66936,2
43611,2
99273,6
77544,4
77992,5
104229,9
99737,9
7003,3
30270,7
56404,4
41174,5
7349,9
9595,1
76632,1
99564,0
6782,0
49526,2
12778,8
30567,8
5698,7
41485,5
99390,8
5294,4
18612,1
99481,9
29246,2
41123,5
41112,4
76925,2
22889,7
53286,9
39682,1
40611,3
39998,2
39397,0
9661,1
29719,4
42020,7
40853,4
5144,3
99617,0
40353,3
67699,6
49369,1
40507,3
91660,9
41035,4
30544,8
43593,2
42429,9
10394,8
12562,2
77084,3
7494,9
39375,0
41695,6
49824,6
30882,9
42161,8
78087,6
41041,4
103409,0
42285,9
50050,8
99627,0
29210,2
29752,4
4724,0
41680,6
76313,0
67834,6
30606,8
41278,5
71229,2
68376,8
5925,8
66782,1
78382,7
42481,9
104264,9
76812,2
5707,7
30045,6
77170,3
49742,5
12766,8
29744,4
5498,5
99257,6
66793,1
77091,3
40081,2
79090,9
39927,1
69143,7
12552,2
71271,4
49972,8
39673,1
41703,6
40288,2
90208,9
66840,1
99366,8
68517,9
7336,9
7019,3
13558,5
66988,2
4643,0
68747,9
77177,3
78222,7
7097,5
39376,0
76263,0
77006,3
52039,2
49758,5
29381,2
5573,6
5903,8
103819,4
104265,9
99609,0
77708,5
22774,1
77472,4
78182,6
9600,1
68564,9
4890,2
40392,3
40797,3
42406,9
50792,1
13471,2
49438,2
5744,7
12283,0
103774,4
4988,2
4686,0
28862,0
77165,3
67886,6
29125,1
67027,2
99175,6
18786,3
30227,7
30169,6
30477,8
49692,4
22863,6
67975,7
12679,6
56808,9
18873,4
40565,3
49225,0
6906,1
4606,0
56777,9
4838,1
30404,7
89898,5
7369,9
92563,7
99364,8
68751,9
9806,3
85718,6
49929,7
41455,5
39767,1
99690,9
39491,0
30834,9
68316,8
41844,7
78119,6
68234,8
19155,8
22823,4
6903,1
49773,5
76656,1
76753,2
29078,1
49487,2
49672,4
67328,4
30523,8
41549,6
40275,2
67762,6
68497,8
77706,5
99766,9
77983,5
5069,2
18592,1
67177,3
4628,0
29429,3
7340,9
18807,3
78399,7
56355,3
4581,0
10293,7
28816,0
5412,5
41955,7
49217,0
56191,1
67298,4
56293,3
5626,6
67918,6
56131,1
40434,3
43712,4
85732,7
53306,9
30271,7
40915,4
76265,0
56603,6
18945,5
42108,8
40796,3
99613,0
86633,9
67348,4
7482,9
9841,3
56843,9
68482,8
30686,9
5620,6
29836,5
40072,2
67780,6
40391,3
29530,3
10223,7
30427,7
4876,1
28979,1
68420,8
5311,4
53065,1
5923,8
41624,6
68654,9
10000,5
76602,1
99740,9
42042,8
56733,8
30715,9
40056,2
68262,8
76687,2
66600,0
44651,2
30015,6
9557,0
56211,2
40484,3
68308,8
30548,8
68669,9
56589,6
13542,5
30749,9
89749,4
53092,2
5741,7
30681,9
77889,5
67354,4
78418,7
29882,5
43812,6
6957,2
10313,8
66711,1
30603,8
40792,3
4952,2
43546,1
44564,0
44707,5
10290,7
68320,8
7502,9
29566,3
104024,7
76860,2
66803,1
13469,2
69138,6
53246,7
56227,2
44672,3
89945,6
5913,8
9494,0
42378,9
30065,6
53236,7
67357,4
7216,7
29463,3
29885,5
49894,7
22838,5
4959,2
68009,7
10249,7
30209,7
76892,2
10476,9
9662,1
50865,4
67056,3
67769,6
5348,4
40610,3
66998,2
90098,8
9491,0
41854,7
71219,1
50045,8
91559,4
78085,6
41207,5
5854,8
5310,4
10163,6
42248,9
7461,9
68254,8
77958,5
9898,4
56209,2
77963,5
76742,2
90090,8
67700,6
7429,9
78870,8
40181,2
9568,0
68569,9
71310,6
10395,8
29416,3
56848,9
76334,0
67748,6
5337,4
49348,1
41771,6
76517,1
10077,6
22870,6
76619,1
19030,6
9889,4
29609,4
29527,3
68273,8
99510,0
13564,6
41682,6
68218,8
49997,8
42313,9
50801,1
30220,7
92389,0
28911,0
77541,4
78532,7
9906,4
41689,6
66796,1
39455,0
29495,3
29973,5
29940,5
68338,8
40553,3
76945,2
89901,5
5665,6
78988,9
9886,4
76893,2
99771,9
30021,6
76604,1
56596,6
29059,1
13428,0
43614,2
18530,0
49375,1
39399,0
76507,1
5697,7
42475,9
89411,0
67678,5
40700,3
39393,0
29707,4
49703,4
49798,6
56156,1
9988,5
41044,4
43549,1
89751,4
5687,6
39971,2
90021,7
77570,4
56388,4
78376,7
30351,7
5584,6
29669,4
66665,0
19207,8
92587,8
68550,9
99791,9
68018,7
67972,7
43806,6
49230,0
4830,1
77751,5
18828,3
49945,7
4942,2
19190,8
5942,8
4812,1
56160,1
40126,2
41497,6
67570,5
49373,1
49810,6
5021,2
5156,3
104268,9
103742,4
56453,4
42223,8
77642,4
86544,4
9584,0
41227,5
9541,0
78288,7
4702,0
5449,5
76190,0
99618,0
76512,1
67964,7
71325,7
30009,6
41055,4
71256,3
18702,2
5711,7
78327,7
28846,0
5816,7
6792,0
5827,8
39436,0
66642,0
68044,7
103420,0
4633,0
66983,2
67936,6
66867,2
29636,4
56616,6
30248,7
66898,2
29102,1
79105,9
56317,3
92619,9
22861,6
50837,3
67181,3
29402,3
49239,0
29801,4
99211,6
44748,7
41741,6
78499,7
30034,6
40238,2
67746,6
42016,7
39892,1
4886,2
68104,7
89387,0
70530,1
71265,4
49970,8
22898,8
90061,8
99643,9
42083,8
103321,0
68659,9
4772,1
10286,7
39934,1
12482,1
4575,0
40135,2
89983,6
77155,3
77388,4
90142,9
29606,4
43530,1
67852,6
78092,6
103778,4
9669,1
99504,0
103808,4
18870,4
4725,0
78841,8
13482,2
67981,7
89727,4
40351,3
29314,2
19205,8
30737,9
78168,6
12521,1
4721,0
68275,8
5494,5
4785,1
91633,7
56285,3
68307,8
56123,1
41320,5
68158,7
76566,1
92558,7
78781,8
66990,2
99344,8
56210,2
7512,9
49992,8
44791,9
41751,6
67021,2
29071,1
39900,1
40436,3
28921,0
99282,6
78413,7
78392,7
49588,3
7144,6
29472,3
43679,3
40903,4
43675,3
13567,6
29638,4
41567,6
90058,7
78253,7
78615,8
41564,6
43581,1
41258,5
43706,4
12387,0
10130,6
43671,3
67982,7
92609,9
30524,8
68276,8
41260,5
18661,2
53076,1
40696,3
5224,3
99788,9
29582,3
76859,2
29706,4
7530,9
56384,4
10114,6
44680,3
49776,5
49352,1
4990,2
29525,3
77839,5
56446,4
78206,7
29915,5
68572,9
40545,3
67000,2
49240,0
56203,2
6927,2
4607,0
4779,1
12367,0
12611,3
40950,4
9916,4
77266,3
5627,6
67578,5
12515,1
49414,1
66652,0
28939,0
50872,5
10132,6
56186,1
67036,3
13429,0
77365,4
68714,9
56245,2
4905,2
41699,6
40090,2
89965,6
89753,4
90216,9
91623,7
4741,1
92546,6
12557,2
76768,2
104027,7
42090,8
9991,5
67931,6
67813,6
99605,0
77508,4
29362,2
77497,4
30866,9
4964,2
49508,2
76584,1
5456,5
49988,8
49322,1
76345,0
9509,0
41762,6
5173,3
18548,0
29113,1
89934,6
92605,9
7065,4
4653,0
56372,4
76731,2
18736,2
66795,1
78097,6
56375,4
49930,7
76899,2
76287,0
91591,5
67858,6
18719,2
39732,1
90204,9
43569,1
56734,8
44622,2
67585,5
43672,3
41096,4
76234,0
49272,0
39747,1
68433,8
9990,5
5318,4
7493,9
18651,2
66978,2
28972,1
30399,7
85660,0
4775,1
41487,5
41395,5
42455,9
66923,2
39390,0
66759,1
10016,5
103335,0
5016,2
67183,3
41953,7
41941,7
86469,0
56707,8
76934,2
49305,0
103375,0
39404,0
78807,8
77898,5
91650,8
43725,4
76667,1
67818,6
18871,4
56238,2
4932,2
56466,4
49828,6
89419,0
5725,7
13611,8
86566,5
77223,3
68068,7
43840,6
5604,6
43683,3
4610,0
42188,8
77287,3
68059,7
42381,9
19039,6
42325,9
90024,7
49492,2
49441,2
56680,7
78905,8
40340,2
71339,7
92517,5
30368,7
41987,7
40876,4
29016,1
68506,9
67432,5
40660,3
5553,6
10113,6
67833,6
76843,2
7319,9
76852,2
4939,2
40984,4
76277,0
41281,5
77015,3
6861,1
5663,6
67403,4
18623,1
68026,7
30848,9
67629,5
29140,1
41646,6
10420,9
39746,1
78311,7
43774,5
9807,3
30515,8
77269,3
41219,5
44670,3
12560,2
53206,6
9658,1
40720,3
41527,6
99787,9
10232,7
50060,9
30499,8
89897,5
22786,2
99665,9
40250,2
89779,4
76799,2
29802,4
10225,7
43526,0
30594,8
28849,0
29432,3
43718,4
22772,1
78400,7
41630,6
99641,9
18544,0
43877,7
56142,1
78643,8
104126,8
92567,7
68702,9
56618,6
49774,5
56661,7
78783,8
4562,0
12567,2
78775,8
68411,8
78901,8
42266,9
41911,7
5588,6
5429,5
29592,3
71337,7
18717,2
66727,1
56772,8
22762,0
5300,4
9976,5
99166,6
42202,8
40341,2
77700,4
56331,3
42356,9
10239,7
7271,9
49211,0
71320,6
71336,7
41586,6
49803,6
44668,3
5729,7
76578,1
77683,4
49935,7
41201,5
78197,7
42168,8
5234,3
41460,5
68676,9
69159,9
77725,5
40249,2
41826,7
49677,4
12434,1
12503,1
4695,0
43879,7
4717,0
30584,8
29343,2
22820,4
12549,2
4737,1
18722,2
68137,7
7344,9
40316,2
5410,4
30313,7
39339,0
66825,1
41901,7
42234,8
5078,2
91672,9
7145,6
42278,9
76909,2
39706,1
29431,3
29982,5
4757,1
78921,8
29903,5
29714,4
9603,1
41817,7
28955,0
99508,0
4894,2
43695,4
40190,2
30607,8
92606,9
42201,8
40761,3
78879,8
10168,6
42082,8
12397,1
40256,2
39738,1
9897,4
78100,6
76645,1
30276,7
22781,2
7328,9
30799,9
18743,2
12599,3
49421,1
10196,7
30802,9
22830,4
5895,8
29521,3
5635,6
43833,6
49534,2
68198,7
9861,3
103777,4
77390,4
89931,6
76926,2
30131,6
29794,4
13464,1
43548,1
90075,8
40707,3
10300,7
29385,3
39910,1
50065,9
42423,9
12677,6
4956,2
41935,7
68020,7
79100,9
22844,5
49729,5
78735,8
67685,5
42493,9
68760,9
77966,5
42251,9
56358,3
77591,4
5680,6
77675,4
76557,1
56486,5
41362,5
78344,7
12675,5
30160,6
29357,2
56725,8
56615,6
77204,3
79107,9
77467,4
12767,8
5522,5
10076,6
76211,0
91618,6
12741,8
66609,0
77292,3
42299,9
76462,1
92539,6
92562,7
30875,9
56821,9
40694,3
42372,9
42292,9
5351,4
10154,6
7223,8
12642,3
43582,2
49358,1
30225,7
56682,7
67740,6
10354,8
6828,0
40371,3
76576,1
67051,3
40958,4
67793,6
5472,5
5556,6
18573,1
40287,2
5265,4
104088,7
56553,5
13540,5
29666,4
49285,0
41667,6
29551,3
78787,8
77795,5
68540,9
5097,2
77627,4
77147,3
71313,6
9843,3
40049,2
49975,8
43688,3
104058,7
4559,0
68720,9
30157,6
99256,6
67302,4
30811,9
41458,5
99743,9
7291,9
40444,3
68139,7
67772,6
67686,5
7151,6
41216,5
78274,7
68575,9
67553,5
30569,8
90214,9
99676,9
29583,3
78608,8
99636,0
39756,1
9873,3
7244,8
30727,9
68710,9
91638,7
29753,4
7080,5
67759,6
19036,6
67831,6
5565,6
30286,7
41885,7
99736,9
66758,1
40194,2
4901,2
29660,4
56213,2
39453,0
76963,2
40495,3
66548,0
67260,3
42446,9
12736,7
56091,1
29119,1
5009,2
40768,3
9881,4
99663,9
18720,2
5658,6
43767,5
49370,1
76615,1
50832,3
78473,7
67026,2
7211,7
42466,9
56594,6
30702,9
78520,7
104094,7
68384,8
39810,1
18733,2
9778,2
49915,7
43838,6
10261,7
12299,0
29822,5
10209,7
103753,4
4999,2
29141,1
99479,9
10447,9
76608,1
39869,1
10042,5
77614,4
103365,0
78522,7
67408,4
10210,7
29977,5
66890,2
12509,1
42193,8
50086,9
56636,6
78707,8
39920,1
7426,9
18798,3
103324,0
67779,6
29288,2
43919,8
78355,7
39352,0
92573,7
85722,6
78052,6
10043,5
40715,3
49263,0
10429,9
39958,1
30628,8
13641,9
40895,4
67335,4
41432,5
4821,1
40206,2
29633,4
39759,1
67482,5
67602,5
41655,6
10489,9
18624,1
29200,1
4978,2
22767,1
18714,2
49862,6
89887,5
89943,6
18640,1
29270,2
49544,3
41326,5
12538,2
40539,3
77361,4
49598,3
18894,4
42212,8
49313,0
78747,8
39585,0
40601,3
29937,5
9610,1
7498,9
50836,3
19206,8
67737,6
78618,8
77135,3
67353,4
5186,3
77946,5
4977,2
53243,7
67950,6
49623,3
66604,0
41074,4
67020,2
56499,5
39366,0
30723,9
67033,2
68063,7
77100,3
89739,4
78513,7
10123,6
78736,8
49327,1
43662,3
99769,9
42073,8
5674,6
67117,3
99216,6
99745,9
49397,1
29934,5
91659,9
78015,5
40574,3
9777,2
77094,3
42448,9
29512,3
76540,1
49467,2
13537,4
29980,5
99694,9
90166,9
41332,5
44751,7
28960,1
40555,3
18939,5
10075,6
50839,3
30155,6
12721,7
12501,1
4758,1
56717,8
86540,4
9994,5
39999,2
68409,8
29798,4
49959,7
78689,8
44636,2
10287,7
67049,3
78875,8
10373,8
49587,3
56377,4
77131,3
77631,4
99621,0
68599,9
49678,4
91556,4
30637,8
29435,3
90190,9
4605,0
71294,5
43764,5
6803,0
5194,3
68697,9
5368,4
67068,3
40493,3
5284,4
7467,9
5681,6
78766,8
29664,4
104082,7
56460,4
28920,0
12407,1
39459,0
53136,3
78828,8
5719,7
39568,0
18898,4
28981,1
30679,9
5540,5
40417,3
29298,2
44625,2
29890,5
39454,0
9615,1
86581,6
68108,7
68500,8
68779,9
39596,0
56688,7
18774,3
89789,4
103751,4
103830,4
103782,4
43876,7
56563,6
68255,8
40701,3
40600,3
77972,5
67236,3
29138,1
41599,6
4738,1
67231,3
99288,6
78467,7
5853,8
12285,0
7380,9
18843,4
40060,2
9690,2
30542,8
39552,0
5907,8
7092,5
67321,4
6961,2
66904,2
43822,6
5688,6
43564,1
86614,8
41887,7
99376,8
53162,4
5589,6
30837,9
43928,8
69084,1
5371,4
41884,7
18951,5
56266,2
68373,8
91668,9
53229,7
41365,5
103315,0
9676,1
18498,0
78221,7
89954,6
29950,5
43808,6
85724,6
42426,9
50807,1
10079,6
5390,4
30234,7
89988,6
41094,4
89815,4
5019,2
29913,5
9569,0
79062,9
30387,7
49549,3
89432,0
56167,1
103312,0
41991,7
13617,8
77281,3
39695,1
40064,2
4937,2
40244,2
40766,3
7265,9
29328,2
78483,7
103387,0
29094,1
29741,4
43909,8
12742,8
40971,4
41287,5
86606,7
39930,1
44784,9
89741,4
76819,2
29088,1
40814,4
41021,4
44565,0
39955,1
49801,6
39829,1
5026,2
90174,9
78732,8
4865,1
90046,7
5703,7
13583,7
99779,9
29230,2
42014,7
9695,2
29520,3
9724,2
66891,2
56347,3
99673,9
41937,7
68157,7
9654,1
79055,9
30412,7
68222,8
30001,6
41239,5
41051,4
99732,9
103783,4
5818,7
29604,4
49942,7
40879,4
43680,3
41641,6
5049,2
41597,6
4693,0
76199,0
68362,8
4683,0
78468,7
43698,4
78713,8
77909,5
77159,3
50909,7
67977,7
41752,6
56145,1
39996,2
56162,1
12748,8
29803,4
99583,0
76642,1
40793,3
78889,8
49496,2
49714,5
71352,8
39679,1
5442,5
103308,0
66829,1
29927,5
5784,7
39655,1
67343,4
41998,7
77703,5
12408,1
78688,8
40102,2
39948,1
78537,7
19218,8
13574,6
41295,5
40268,2
77160,3
5438,5
39350,0
104274,9
29874,5
42290,9
39358,0
103276,0
29750,4
41470,5
49287,0
78037,6
78525,7
76681,2
77500,4
7392,9
4630,0
67472,5
103383,0
56708,8
40398,3
49501,2
67591,5
41719,6
29175,1
29117,1
29154,1
41659,6
30455,7
49765,5
78797,8
9681,2
92616,9
66688,1
78955,9
44648,2
68170,7
77865,5
13458,1
91626,7
77099,3
86481,0
18770,3
22856,6
29653,4
9933,4
42268,9
53127,3
39935,1
39672,1
77148,3
12556,2
41924,7
6913,2
103381,0
5206,3
6883,1
77954,5
30189,6
77716,5
9880,3
5001,2
103763,4
41121,5
90125,8
44696,4
56252,2
40591,3
19057,6
89403,0
9727,2
67648,5
68511,9
49932,7
41301,5
10330,8
5178,3
91479,0
42024,7
67836,6
50075,9
66886,2
30379,7
39533,0
18827,3
41197,5
39834,1
68620,9
78353,7
30285,7
49879,6
42357,9
30525,8
68227,8
12490,1
4718,0
18875,4
68423,8
10308,8
79010,9
13455,1
99295,6
44623,2
89864,5
29390,3
10363,8
6825,0
10160,6
89811,4
6966,3
18638,1
49947,7
12658,5
90123,8
66640,0
92398,0
68515,9
6799,0
29003,1
76496,1
67037,3
92485,4
76493,1
4868,1
9506,0
90115,8
41404,5
49868,6
76479,1
56621,6
5690,6
29311,2
99677,9
67584,5
9726,2
39889,1
86613,8
28823,0
13640,9
12496,1
7035,4
5911,8
78703,8
68434,8
5278,4
76964,2
29868,5
41870,7
9749,2
67538,5
29500,3
42496,9
42411,9
39612,1
39705,1
104257,9
10218,7
5723,7
76749,2
40430,3
29519,3
99431,9
77070,3
9521,0
6785,0
53216,6
78716,8
67735,6
91632,7
10477,9
43497,0
67277,4
68468,8
78179,6
9775,2
5791,7
49744,5
50102,9
7116,5
66841,1
66788,1
76267,0
56729,8
67032,2
56231,2
77055,3
12727,7
49412,1
29686,4
56851,9
6798,0
44629,2
9570,0
7134,6
29204,1
30591,8
29947,5
10156,6
68740,9
89408,0
40512,3
78743,8
5321,4
50051,8
77296,3
99729,9
68689,9
6967,3
49328,1
79022,9
77571,4
99394,8
29295,2
39797,1
50910,7
40426,3
50900,6
56294,3
76527,1
69155,8
30557,8
12764,8
67249,3
30113,6
42035,8
90004,7
67941,6
77415,4
53201,6
99231,6
86596,7
39982,2
7281,9
10083,6
103282,0
76916,2
42101,8
56310,3
40026,2
5222,3
39961,1
28864,0
7294,9
68741,9
7077,5
76353,0
68480,8
9714,2
78859,8
18597,1
42436,9
12686,6
40561,3
30791,9
42144,8
43568,1
56694,8
68421,8
66916,2
4970,2
104031,7
40342,2
76222,0
49772,5
99328,8
39369,0
41769,6
78933,8
44587,2
40725,3
29467,3
29760,4
28925,0
67225,3
41015,4
44736,7
4858,1
92510,5
67800,6
56663,7
41082,4
56676,7
30872,9
49639,4
9764,2
10047,5
5781,7
92593,8
77175,3
77771,5
56639,7
49482,2
49355,1
77640,4
76775,2
67497,5
42358,9
5606,6
76567,1
28835,0
39946,1
9527,0
91675,9
43794,5
53124,3
18493,0
5656,6
76285,0
29165,1
30252,7
30456,7
5091,2
78342,7
7227,8
77699,4
4710,0
40485,3
78421,7
41543,6
56838,9
29960,5
5852,8
77114,3
49846,6
40657,3
10126,6
39431,0
39365,0
89820,4
78322,7
67715,6
30125,6
49226,0
12573,2
56507,5
10033,5
40098,2
7350,9
49971,8
50853,4
7038,4
7075,5
41961,7
77847,5
66650,0
66628,0
76256,0
30517,8
22897,8
56743,8
67235,3
19060,6
89907,5
30762,9
49754,5
29092,1
78659,8
78652,8
71257,3
29034,1
68436,8
29516,3
78293,7
68733,9
30488,8
77574,4
19215,8
39374,0
41626,6
42145,8
90126,8
68671,9
30716,9
43821,6
92487,4
78071,6
68477,8
68385,8
5618,6
39718,1
78963,9
50047,8
41242,5
40032,2
77552,4
5900,8
68008,7
79066,9
78340,7
42098,8
29702,4
69146,7
30150,6
49517,2
99304,6
103806,4
5118,3
78027,5
69149,8
77489,4
12585,2
71235,2
29202,1
68610,9
68512,9
53109,2
5756,7
67342,4
103410,0
30711,9
22837,5
56787,9
68447,8
78500,7
5216,3
40629,3
18995,6
10034,5
13490,2
28984,1
66667,0
39653,1
56352,3
76292,0
67024,2
77880,5
99496,9
40419,3
77442,4
66876,2
30231,7
66557,0
78064,6
77523,4
30458,7
4799,1
41949,7
19200,8
40197,2
43723,4
66612,0
9821,3
77615,4
30038,6
99544,0
99291,6
41271,5
77074,3
5006,2
89776,4
40439,3
67061,3
99604,0
40451,3
77760,5
30018,6
67623,5
29893,5
40117,2
76863,2
12629,3
42165,8
79078,9
67071,3
43890,8
39617,1
67522,5
4639,0
99305,6
56739,8
18710,2
76341,0
40390,3
19018,6
10412,9
42013,7
9960,5
56457,4
5605,6
85653,0
67239,3
91651,8
9832,3
49752,5
30074,6
39661,1
56429,4
56740,8
42368,9
68777,9
68127,7
77166,3
56667,7
10141,6
43547,1
7072,5
41133,5
49702,4
10001,5
22792,2
5164,3
76491,1
40013,2
9975,5
89889,5
90177,9
76210,0
29869,5
49923,7
78687,8
30056,6
29060,1
5488,5
29069,1
68744,9
56713,8
53290,9
41772,6
78032,5
28915,0
49851,6
30643,8
18764,3
30748,9
68242,8
13594,7
53189,5
29361,2
78048,6
67806,6
29485,3
56834,9
50119,9
40129,2
29619,4
92511,5
66657,0
78786,8
39519,0
42066,8
5382,4
50815,2
12383,0
5094,2
77184,3
77822,5
7395,9
40474,3
53156,4
30342,7
41686,6
49411,1
5218,3
41429,5
9854,3
41701,6
29764,4
66761,1
77961,5
5053,2
92385,0
49231,0
29610,4
42216,8
66723,1
91611,6
30071,6
22808,3
6934,2
76511,1
4589,0
76316,0
78183,6
10472,9
49474,2
49371,1
5673,6
4980,2
49955,7
86553,4
41957,7
29399,3
43532,1
29508,3
40961,4
18673,2
29221,2
67164,3
30698,9
10054,5
56570,6
40671,3
53050,0
39685,1
67407,4
9525,0
41573,6
29445,3
68634,9
68034,7
10219,7
68763,9
40428,3
79057,9
76607,1
29427,3
41149,5
12529,2
76600,1
67443,5
76294,0
18859,4
29881,5
18957,5
76788,2
41995,7
67078,3
78645,8
68028,7
68632,9
29639,4
5086,2
30761,9
56374,4
78142,6
67332,4
49227,0
67876,6
66842,1
89957,6
18761,3
12619,3
78226,7
41452,5
41135,5
42432,9
76610,1
41580,6
29383,2
41683,6
68598,9
67795,6
76649,1
86468,0
76948,2
6983,3
9921,4
71270,4
7118,5
42370,9
10166,6
76935,2
30304,7
41860,7
5577,6
44567,0
9902,4
66691,1
68087,7
4634,0
99292,6
78919,8
4991,2
68616,9
56761,8
12317,0
41827,7
6791,0
29336,2
78348,7
30188,6
40454,3
13449,1
7043,4
40393,3
77692,4
49235,0
41400,5
42314,9
10408,9
76641,1
43522,0
67171,3
41468,5
103812,4
42211,8
67320,4
40584,3
78832,8
99493,9
42184,8
78372,7
5749,7
67100,3
41224,5
66844,1
42186,8
56382,4
4835,1
49520,2
19042,6
78290,7
56701,8
49344,1
5032,2
77209,3
9819,3
49922,7
7256,8
68668,9
5727,7
69156,8
30783,9
56720,8
7280,9
77127,3
9576,0
13533,4
78600,8
10007,5
67846,6
68735,9
99417,8
68608,9
99624,0
66771,1
42385,9
76595,1
42387,9
77222,3
77911,5
7471,9
18522,0
39574,0
89746,4
86571,5
12484,1
89963,6
43799,6
66579,0
39463,0
29630,4
68236,8
43540,1
9490,0
29235,2
78750,8
5411,5
42501,9
76898,2
18938,5
39381,0
43744,4
41878,7
30210,7
99744,9
13521,4
41111,4
29276,2
67324,4
99377,8
49925,7
67723,6
56554,5
78188,6
43562,1
70527,1
5767,7
42170,8
12773,8
77491,4
5773,7
9677,1
68537,9
78113,6
43677,3
89883,5
6885,1
41361,5
49979,8
56469,4
78881,8
99425,8
29355,2
41352,5
6796,0
43933,8
40930,4
66790,1
43541,1
40911,4
40213,2
66740,1
77061,3
77834,5
5689,6
42499,9
39713,1
77558,4
30579,8
30832,9
43692,3
67525,5
44605,2
43880,7
89735,4
76603,1
7411,9
42110,8
68594,9
89893,5
76658,1
10289,7
4688,0
39547,0
78361,7
30613,8
41907,7
77799,5
99453,9
103341,0
42040,8
29898,5
67736,6
89852,5
29122,1
42467,9
39351,0
66578,0
43528,0
78175,6
67464,5
77088,3
43899,8
40777,3
10204,7
68703,9
49863,6
4679,0
89966,6
42336,9
66906,2
29413,3
4672,0
78509,7
56500,5
44781,9
50107,9
29444,3
79065,9
66735,1
5856,8
41677,6
7184,7
10116,6
71340,8
90128,9
89953,6
78164,6
56262,2
49808,6
29593,3
41830,7
40847,4
99409,8
6947,2
30307,7
68217,8
56083,1
41708,6
68549,9
30510,8
44620,2
66620,0
42003,7
